Id_day;Period;BE;DE;FR;NL;RAM_0
1;3;-0.10771;-0.23638;-0.14975;-0.37282;801.8388
1;3;0;0;1;0;4001
1;3;0.00964;0.17911;0.08802;-0.07274;896.9995
1;3;-0.04523;-0.08022;-0.20687;0;335.3406
1;3;-0.11607;-0.26059;-0.18433;-0.39252;820.6211
1;3;-0.11163;-0.29816;-0.18511;-0.44196;954.826
1;3;-1;0;0;0;4500
1;3;0.03305;-0.04666;-0.06642;-0.01813;284.2969
1;3;-0.0456;-0.08015;-0.2068;0;335.3595
1;4;-0.02323;0.23925;0.11687;0.26855;876.089
1;4;0;0;0;-1;4250
1;4;-0.05261;-0.08205;-0.20632;0;336.8465
1;4;0;-1;0;0;4400
1;4;-0.0029;-0.06803;-0.05788;0.00894;281.2181
1;4;-0.00598;-0.07876;-0.03442;0.15536;616.7876
1;4;-1;0;0;0;4500
1;4;-0.07924;-0.08569;-0.19919;0;336.8637
1;4;0;0;1;0;4001
1;4;-0.11607;-0.26059;-0.18423;-0.39462;832.1881
1;4;0.03305;-0.04666;-0.06647;-0.01779;272.2051
1;4;-0.11163;-0.29816;-0.18499;-0.44413;954.4119
1;4;-0.12107;-0.25359;-0.17303;-0.38893;786.5418
1;4;0.09154;0.15767;0.14433;0.20246;341.9067
1;4;-0.10771;-0.23638;-0.14967;-0.37498;807.422
1;4;-0.10105;-0.26382;-0.16245;-0.40919;895.2499
1;4;-0.07957;-0.07918;-0.20082;0;336.6214
1;4;0.00964;0.17911;0.08791;-0.07516;947.6529
1;4;0.00777;0.26759;0.16514;0.02519;1013.448
1;4;-0.06073;-0.08099;-0.20472;0;337.1327
1;4;-0.05241;-0.0821;-0.20636;0;336.833
1;4;-0.04668;-0.08619;-0.20662;0;336.7287
1;5;0;0;1;0;4001
1;5;-0.11163;-0.29816;-0.18566;-0.43627;1028.2897
1;5;0.00964;0.17911;0.08827;-0.07461;945.5044
1;5;-0.11607;-0.26059;-0.18466;-0.3862;903.9147
1;5;-0.03972;-0.07798;-0.20469;0;328.9454
1;5;-0.0029;-0.06803;-0.05808;0.00814;251.4341
1;5;-1;0;0;0;4500
1;5;-0.09498;-0.07285;-0.19321;0;329.3305
1;5;0;0;0;-1;4250
1;5;-0.04019;-0.07789;-0.20461;0;328.9697
1;5;-0.03058;-0.08593;-0.20474;0;328.7989
1;5;0.03305;-0.04666;-0.06668;-0.01834;288.3536
1;5;0;-1;0;0;4400
1;5;0.00598;0.07876;0.03454;-0.16538;997.9178
1;5;-0.02323;0.23925;0.11743;0.27208;900.1359
1;5;-0.09639;-0.08494;-0.18972;0;329.0662
1;5;0.00777;0.26759;0.1659;0.03041;1058.0386
1;5;-0.10771;-0.23638;-0.15021;-0.36647;885.1243
1;5;-0.00598;-0.07876;-0.03454;0.16538;714.0822
1;5;0.09154;0.15767;0.14433;0.19927;320.768
1;5;-0.10105;-0.26382;-0.16305;-0.40085;970.9981
1;5;-0.05788;-0.07534;-0.20117;0;328.6582
1;5;-0.03305;0.04666;0.06668;0.01834;469.6464
1;6;-0.05999;-0.07507;-0.2026;0;331.7311
1;6;-0.15179;0.01764;-0.07282;-0.23658;936.6394
1;6;-0.0643;0.00183;-0.01149;0.04514;326.3063
1;6;-0.08313;-0.00341;0.01691;-0.0322;453.7733
1;6;0.08313;0.00341;-0.01691;0.0322;303.2267
1;6;-0.02359;-0.0897;-0.20723;0;331.781
1;6;-0.11155;-0.08866;-0.18708;0;332.0618
1;6;0;0;1;0;4001
1;6;0.07059;-0.00222;0.04194;0.23282;635.5392
1;6;0.09444;0.02931;0.03915;0.10648;222.1641
1;6;-0.03301;-0.07855;-0.20796;0;331.7915
1;6;0.15;-0.01278;0.0874;-0.1545;980.2644
1;6;0.11781;-0.01086;0.07477;-0.14567;897.3987
1;6;-0.24666;0.01581;-0.10537;0.04736;901.4815
1;6;0.13486;-0.00967;0.06583;-0.13992;911.1675
1;6;-0.10977;-0.07184;-0.19189;0;331.6032
1;6;-0.24605;0.01375;-0.08699;-0.22916;971.5857
1;6;0;-1;0;0;4400
1;6;0;0;0;-1;4250
1;6;-0.03231;-0.07869;-0.20808;0;331.7537
1;6;0.17226;-0.01427;0.09756;-0.15688;1039.5047
1;6;-1;0;0;0;4500
1;6;0.10948;0.02966;0.1102;0.07444;397.9094
1;7;-0.12152;-0.06931;-0.18829;0;329.2863
1;7;-0.01763;-0.07952;-0.20974;0;328.5296
1;7;-0.02063;0.03964;-0.02908;0.04306;214.0766
1;7;0.17234;-0.01418;0.09654;-0.15684;1058.5182
1;7;0.10958;0.02962;0.1107;0.07429;350.9391
1;7;0;-1;0;0;4400
1;7;-0.24583;0.01573;-0.10369;0.047;925.5571
1;7;0;0;-1;0;3716
1;7;-1;0;0;0;4500
1;7;-0.12514;-0.09023;-0.18198;0;328.6379
1;7;-0.01489;-0.0913;-0.2073;0;329.349
1;7;-0.06447;0.00181;-0.01148;0.04519;327.2874
1;7;-0.01781;-0.06837;-0.18657;0;292.5401
1;7;0;0;1;0;4284
1;7;-0.25087;0.0147;-0.08832;-0.22831;853.6127
1;7;0.15016;-0.0127;0.08654;-0.1545;998.286
1;7;0;0;0;-1;4250
1;7;-0.08332;-0.00338;0.017;-0.03212;429.7598
1;7;-0.019;-0.07711;-0.21005;0;329.1803
1;7;-0.11075;0.00832;-0.05923;-0.13207;540.9053
1;7;-0.0532;-0.06424;-0.17943;0;292.6552
1;7;-0.05842;-0.09193;-0.19703;0;329.1789
1;7;0.1029;0.04243;0.10217;0.06152;263.8457
1;7;-0.14562;0.0164;-0.06883;-0.23692;943.3964
1;7;0.08332;0.00338;-0.017;0.03212;327.2402
1;7;0.06987;-0.00196;0.04127;0.2332;533.5068
1;7;0.13518;-0.0096;0.06531;-0.13997;927.1999
1;7;0.0946;0.03016;0.03859;0.10664;150.3504
1;8;-0.13157;0.02124;-0.06864;-0.19004;627.0456
1;8;-0.00155;-0.07839;-0.22435;0;343.8347
1;8;0;-1;0;0;4400
1;8;-0.13575;-0.06031;-0.17083;0;305.7163
1;8;0.06654;-0.00472;0.03909;0.23228;507.01
1;8;0.10952;0.03484;0.11408;0.06221;356.6101
1;8;-1;0;0;0;4500
1;8;0;0;1;0;4608
1;8;-0.00322;-0.0781;-0.22404;0;343.913
1;8;0.1454;-0.01835;0.08577;-0.16604;1175.8763
1;8;-0.24173;0.02309;-0.10378;0.05886;918.3421
1;8;0.002;-0.05487;-0.14987;0;233.1851
1;8;0;-0.07115;-0.19951;0;305.7895
1;8;-0.15282;-0.08891;-0.15939;0;305.9943
1;8;-0.086;-0.00595;0.01722;-0.03676;436.3187
1;8;-0.06334;0.00285;-0.01123;0.04767;272.8986
1;8;0.10045;-0.01232;0.05383;-0.34766;1889.5418
1;8;-0.10045;0.01232;-0.05383;0.34766;930.4582
1;8;-0.06253;-0.1018;-0.20408;0;343.514
1;8;-0.2321;0.01581;-0.09127;-0.22105;862.9522
1;8;0.02248;-0.00164;0.01317;0.13998;300.7626
1;8;0.00344;-0.07198;-0.1576;0;251.5654
1;8;0.16749;-0.02049;0.09589;-0.16933;1238.1868
1;8;0;-0.08922;-0.19478;0;305.9106
1;8;0.086;0.00595;-0.01722;0.03676;318.6813
1;8;-0.06487;-0.07062;-0.21168;0;343.9326
1;8;-0.15262;-0.0678;-0.19205;0;343.694
1;8;0.08537;0.03715;0.03002;0.10479;136.7372
1;9;-0.00884;-0.07192;-0.20007;0;309.5816
1;9;-0.23208;0.01579;-0.09075;-0.22532;828.0997
1;9;0.08606;0.00599;-0.01719;0.03728;362.5517
1;9;-0.24156;0.02317;-0.10314;0.05673;1054.9388
1;9;-0.13819;-0.07281;-0.19697;0;348.3413
1;9;-0.16527;-0.10175;-0.18312;0;347.5275
1;9;-0.10027;0.01244;-0.05346;0.36241;959.5081
1;9;0.11489;-0.04631;0.17985;0.01162;948.3589
1;9;0;-1;0;0;4400
1;9;0;0;1;0;4001
1;9;-0.0671;-0.07438;-0.21307;0;347.9174
1;9;-0.06331;0.00287;-0.01116;0.05;288.2749
1;9;-0.00371;-0.07538;-0.20035;0;309.6474
1;9;0.06636;-0.00485;0.03881;0.22036;482.1933
1;9;-0.01091;-0.10004;-0.2194;0;347.9892
1;9;-0.13139;0.02134;-0.06821;-0.19375;661.0743
1;9;0.16731;-0.02058;0.09526;-0.17526;1160.7636
1;9;-0.23342;0.01813;-0.08192;-0.23626;906.6853
1;9;-0.0076;-0.07219;-0.20028;0;309.5087
1;9;0.02242;-0.00168;0.01308;0.12875;276.7839
1;9;0.14524;-0.01843;0.0852;-0.17229;1108.5422
1;9;-0.08606;-0.00599;0.01719;-0.03728;391.4483
1;9;0.05266;0.01365;-0.04326;0.03396;208.5163
1;9;-0.06491;-0.10287;-0.20612;0;348.2251
1;10;-0.00744;-0.10173;-0.22074;0;349.5329
1;10;0;-0.0602;-0.16378;0;251.746
1;10;-0.1724;-0.10334;-0.18203;0;350.0982
1;10;0.02276;-0.00194;0.01341;0.12309;266.2419
1;10;-0.24152;0.02311;-0.10313;0.05623;1012.0576
1;10;0;-0.06342;-0.16294;0;251.8766
1;10;-0.06587;-0.10522;-0.20626;0;349.5906
1;10;-0.10166;0.01354;-0.05487;0.36808;974.2742
1;10;0.11442;-0.04594;0.17914;0.01235;1077.2617
1;10;-0.06344;0.00297;-0.01136;0.05079;288.0886
1;10;0.14561;-0.01872;0.08547;-0.17447;1155.0525
1;10;-0.06833;-0.07362;-0.21396;0;350.1226
1;10;-0.086;-0.00602;0.01735;-0.03752;389.505
1;10;0.05267;0.01364;-0.04252;0.0341;137.4758
1;10;0.0639;0.01258;-0.02551;0.03886;158.9044
1;10;0;-1;0;0;4400
1;10;-0.13227;0.02307;-0.06987;-0.19325;623.4064
1;10;0.00158;-0.06074;-0.16237;0;251.6002
1;10;0;0;1;0;4001
1;10;-0.23241;0.01433;-0.08903;-0.23234;781.6009
1;10;-0.00387;-0.07188;-0.2022;0;311.5924
1;10;-0.14768;-0.0715;-0.19609;0;349.695
1;10;0.06729;-0.00559;0.03977;0.21404;470.6999
1;10;0.10166;-0.01354;0.05487;-0.36808;1948.7258
1;10;-0.00227;-0.07215;-0.2025;0;311.5195
1;10;0.16767;-0.02086;0.09549;-0.17735;1213.2523
1;10;-0.23273;0.01611;-0.08029;-0.24134;839.5115
1;11;0.06386;0.01259;-0.02631;0.03864;136.9665
1;11;-0.14189;-0.06055;-0.17142;0;308.6515
1;11;-0.00604;-0.07195;-0.19997;0;308.5735
1;11;-0.06332;0.00287;-0.01119;0.05001;272.2722
1;11;0.1002;-0.01243;0.05327;-0.36257;2033.5378
1;11;-0.17634;-0.10301;-0.17936;0;347.1873
1;11;-0.17299;-0.10424;-0.17982;0;346.8552
1;11;0;-0.08328;-0.22545;0;346.5144
1;11;-0.08599;-0.00601;0.01729;-0.03725;411.4348
1;11;0.07815;0.01315;-0.06753;0.04771;208.6688
1;11;0.05262;0.01366;-0.0432;0.03394;136.5244
1;11;0.0224;-0.00168;0.01304;0.12871;276.7947
1;11;0.05929;0.01327;-0.04303;0.03697;146.601
1;11;0.0663;-0.00483;0.03868;0.22024;482.2311
1;11;-0.13131;0.02149;-0.068;-0.19351;538.05
1;11;0;-1;0;0;4400
1;11;0.00196;-0.074;-0.15782;0;251.02
1;11;-0.06729;-0.07281;-0.21257;0;347.3413
1;11;-0.24178;0.02325;-0.10295;0.05662;871.9901
1;11;0.16745;-0.02063;0.09489;-0.17523;1337.742
1;11;0.01567;-0.06321;-0.14961;0;250.9333
1;11;0;0;1;0;4001
1;11;0;-0.07482;-0.15918;0;250.7986
1;11;-0.05812;-0.10667;-0.20585;0;347.1991
1;11;-0.23465;0.01651;-0.09135;-0.22788;692.9853
1;11;-0.1273;0.02165;-0.06345;-0.1927;550.8745
1;11;-0.1002;0.01243;-0.05327;0.36257;961.4622
1;12;-0.00665;-0.07221;-0.20152;0;311.5033
1;12;-0.13228;0.02308;-0.06976;-0.19325;542.4091
1;12;0;-0.10169;-0.22253;0;349.5437
1;12;-0.17042;-0.1048;-0.18216;0;349.704
1;12;0;0;1;0;4001
1;12;0.06389;0.01258;-0.02645;0.03885;155.9071
1;12;0;-0.06058;-0.16376;0;251.6434
1;12;-0.05918;-0.10733;-0.20732;0;350.0209
1;12;0.05933;0.01326;-0.04333;0.03715;146.5497
1;12;0.14564;-0.01872;0.08539;-0.17443;1227.0417
1;12;0.06731;-0.00559;0.03973;0.21406;470.6945
1;12;-0.23246;0.01431;-0.08887;-0.23242;700.6171
1;12;-0.15606;-0.06963;-0.19469;0;350.1999
1;12;-0.10168;0.01354;-0.05481;0.36807;974.2769
1;12;-0.00334;-0.10349;-0.22129;0;350.0577
1;12;-0.08599;-0.00602;0.01722;-0.0375;389.4996
1;12;-0.06345;0.00297;-0.01132;0.05078;281.0913
1;12;-0.06831;-0.07358;-0.21403;0;350.1334
1;12;0.05266;0.01364;-0.04347;0.03409;138.4785
1;12;0.00907;-0.0608;-0.14311;0;233.584
1;12;0.1677;-0.02085;0.0954;-0.1773;1294.2415
1;12;-0.17506;-0.10369;-0.18137;0;350.0037
1;12;0;-1;0;0;4400
1;12;-0.00545;-0.08131;-0.2266;0;350.0463
1;12;0.02276;-0.00194;0.0134;0.12309;266.2419
1;12;-0.24156;0.0231;-0.10294;0.05617;917.0711
1;12;0.00205;-0.06056;-0.16212;0;251.6488
1;13;-0.23352;0.01814;-0.08204;-0.23637;732.7177
1;13;-0.05798;-0.1072;-0.20639;0;348.056
1;13;0;0;1;0;4001
1;13;-0.08593;-0.00582;0.01721;-0.03727;412.4915
1;13;-0.16134;-0.0681;-0.19262;0;347.613
1;13;-0.13146;0.02059;-0.06825;-0.19365;535.8448
1;13;-0.17134;-0.10446;-0.1808;0;347.7958
1;13;-0.23218;0.0155;-0.09085;-0.22545;684.0565
1;13;0.05263;0.01354;-0.0435;0.03398;138.4812
1;13;0;-0.0755;-0.15982;0;251.615
1;13;0.14536;-0.01803;0.0852;-0.17229;1268.6502
1;13;0.05932;0.01313;-0.04332;0.037;146.5551
1;13;-0.06343;0.00279;-0.01122;0.04999;277.256
1;13;0.06388;0.01244;-0.02629;0.03867;129.9179
1;13;0.02244;-0.00163;0.01308;0.12875;276.7974
1;13;0;-1;0;0;4400
1;13;-0.24171;0.02269;-0.10329;0.05671;854.8146
1;13;0.06642;-0.0047;0.03882;0.22034;482.2392
1;13;0.00229;-0.07453;-0.15823;0;251.8769
1;13;-0.17474;-0.10321;-0.18033;0;348.1333
1;13;0.16768;-0.02014;0.09528;-0.17524;1341.877
1;13;-0.10039;0.01206;-0.05348;0.36245;961.3947
1;13;-0.00612;-0.08129;-0.22521;0;348.0517
1;13;0;-0.06051;-0.16374;0;251.6623
1;13;-0.06713;-0.07328;-0.21314;0;348.2144
1;14;0;0;1;0;4001
1;14;0;-0.05624;-0.15193;0;233.8152
1;14;-0.13144;0.02057;-0.06819;-0.19523;553.266
1;14;0.05274;0.0136;-0.04334;0.03421;138.4353
1;14;0.16759;-0.02015;0.09518;-0.17723;1319.4116
1;14;-0.17526;-0.10423;-0.18123;0;349.8579
1;14;-0.08594;-0.00582;0.01716;-0.03749;392.5509
1;14;-0.23207;0.01553;-0.09071;-0.22815;684.7936
1;14;0.06642;-0.00469;0.0388;0.21442;468.8403
1;14;0.02245;-0.00163;0.01308;0.12325;266.2824
1;14;0.06397;0.01249;-0.0261;0.03895;129.8558
1;14;-0.06799;-0.07411;-0.21401;0;349.9903
1;14;0;-1;0;0;4400
1;14;-0.00143;-0.10446;-0.22152;0;349.7958
1;14;-0.15965;-0.06927;-0.19399;0;350.2971
1;14;-0.05884;-0.10821;-0.20722;0;349.7833
1;14;-0.00577;-0.08195;-0.2264;0;349.8735
1;14;-0.10038;0.01204;-0.05344;0.36732;971.0744
1;14;0;-0.07509;-0.16033;0;252.7257
1;14;-0.23336;0.01821;-0.0819;-0.23895;716.4332
1;14;-0.17187;-0.10549;-0.18169;0;349.5177
1;14;0.05941;0.01319;-0.04317;0.03726;146.5011
1;14;0.14529;-0.01804;0.08511;-0.17435;1250.2037
1;14;-0.06342;0.00279;-0.01121;0.05071;280.0616
1;14;-0.24161;0.02271;-0.10317;0.05633;879.9226
