"Period" "BE" "DE" "FR" "NL" "RAM_0" "Row" "Num_date"
7 -0.09149 -0.12126 -0.11409 0 264.7157 258 20160208
7 -0.10589 -0.12258 -0.10098 0 288.5582 282 20160208
7 -0.09835 -0.0034 0.01478 -0.02936 513.0778 366 20160208
7 -0.12228 -0.13143 -0.13899 0 295.7613 389 20160208
7 0.26199 -0.00619 0.10633 -0.07507 1193.5636 412 20160208
7 -0.08895 -0.10706 -0.08895 0 240.7483 461 20160208
7 0 -1 0 0 4400 469 20160208
7 -0.07551 0.02208 -0.0356 0.26276 723.17 485 20160208
7 -0.11237 -0.13782 -0.13782 0 295.6218 518 20160208
7 -0.1328 -0.131 -0.1389 0 295.769 590 20160208
7 -0.11403 -0.132 -0.13902 0 295.7502 593 20160208
7 0.28766 -0.004 0.07605 -0.04074 1144.5669 597 20160208
7 0.05216 -0.00053 0.02697 0.14176 334.3021 618 20160208
7 0.15708 -0.00722 0.08238 -0.12088 1024.2406 637 20160208
7 -0.12383 -0.12667 -0.11923 0 288.6589 656 20160208
7 0.09835 0.0034 -0.01478 0.02936 349.9222 749 20160208
7 -1 0 0 0 4500 794 20160208
7 -0.09035 -0.11785 -0.09847 0 264.6277 810 20160208
7 -0.13695 -0.13746 -0.13746 0 295.6254 827 20160208
8 0.18434 0.09414 0.17884 0.12984 508.796 8 20160208
8 -0.12836 -0.13401 -0.12836 0 291.6034 13 20160208
8 0.1965 0.26687 0.22386 0 611.0988 24 20160208
8 0 0 1 0 5701 41 20160208
8 -1 0 0 0 4500 45 20160208
8 -0.06516 -0.12971 -0.06516 0 316.0574 69 20160208
8 -0.05462 -0.12959 -0.06409 0 316.0491 76 20160208
8 -0.07549 0.02417 -0.03522 0.18948 564.9408 210 20160208
8 -0.06064 -0.1145 -0.05591 0 292.2691 247 20160208
8 -0.13096 -0.10702 -0.10702 0 291.9298 254 20160208
8 -0.14056 -0.00263 -0.1565 0 279.5124 266 20160208
8 -0.09931 -0.12046 -0.09278 0 291.5186 301 20160208
8 -0.14832 -0.04087 -0.14832 0 279.6658 306 20160208
8 -0.08488 -0.11116 -0.13466 0 280.1234 336 20160208
8 0.19758 0.26759 0.22304 0 611.1214 341 20160208
8 -0.04542 0.03662 -0.01841 -0.04918 224.4083 380 20160208
8 0.18803 0.26536 0.21759 0 611.1313 417 20160208
8 -0.1404 -0.14569 -0.14207 0 315.5069 500 20160208
8 -0.09845 -0.0041 0.01493 -0.02876 549.0563 515 20160208
8 0.28791 -0.00566 0.07528 -0.03906 1173.5246 537 20160208
8 -0.09068 -0.14744 -0.14744 0 315.5256 585 20160208
8 0.19473 0.26615 0.22379 0 611.0851 606 20160208
8 -0.14662 -0.14662 -0.14662 0 315.5338 650 20160208
8 -0.16084 0.00892 -0.082 0.12153 606.7831 652 20160208
8 0.0248 -0.01055 0.07145 0.0086 446.9885 662 20160208
8 0 -1 0 0 4400 684 20160208
8 0.19566 0.26743 0.22108 0 611.1378 723 20160208
8 0.26207 -0.00852 0.10554 -0.07289 1256.5031 742 20160208
8 -0.12011 -0.1534 -0.12011 0 349.1331 779 20160208
8 0.19852 0.04816 0.25108 0.06633 1267.7891 785 20160208
8 -0.12119 -0.14693 -0.1467 0 315.5284 801 20160208
8 -0.06062 -0.11451 -0.0559 0 292.2688 836 20160208
8 0.09845 0.0041 -0.01493 0.02876 312.9437 837 20160208
8 -0.06758 -0.14241 -0.12327 0 316.3845 844 20160208
8 -0.12951 -0.14682 -0.14663 0 315.5299 881 20160208
9 0 0 -1 0 5354 95 20160208
9 -0.08577 -0.12154 -0.0941 0 276.5102 106 20160208
9 0 -1 0 0 4400 111 20160208
9 0.03282 -0.00987 0.01609 0.11781 289.4636 124 20160208
9 -0.1026 -0.12839 -0.12622 0 276.6944 126 20160208
9 0.26208 -0.00851 0.1053 -0.07555 1193.5323 130 20160208
9 -0.11161 -0.12886 -0.12886 0 276.7114 151 20160208
9 -0.11136 -0.12887 -0.12887 0 276.7113 194 20160208
9 0.15718 -0.00909 0.0814 -0.12431 1152.2473 224 20160208
9 -0.28657 -0.1134 -0.20451 0 616.7771 228 20160208
9 0.02096 0.0798 0.01415 0.07587 189.6958 287 20160208
9 -0.28649 -0.11779 -0.20631 0 616.7073 309 20160208
9 0.09845 0.0041 -0.01497 0.02982 339.9335 323 20160208
9 -0.28878 -0.11996 -0.21492 0 616.75 381 20160208
9 -0.09261 -0.12114 -0.09261 0 276.5033 404 20160208
9 -1 0 0 0 4500 410 20160208
9 -0.10265 -0.12839 -0.12625 0 276.6947 463 20160208
9 -0.07549 0.02417 -0.03512 0.25453 705.2893 471 20160208
9 -0.10218 -0.12833 -0.12593 0 276.6927 480 20160208
9 0 0 1 0 5701 516 20160208
9 0.02077 0.0047 -0.1015 0.0727 637.382 556 20160208
9 -0.04542 0.03662 -0.01835 -0.0585 243.5009 559 20160208
9 0.0248 -0.01055 0.07173 0.0091 422.9807 591 20160208
9 -0.28826 -0.12039 -0.2134 0 616.7262 600 20160208
9 -0.11925 -0.13025 -0.11406 0 302.5356 627 20160208
9 0 0 0 -1 4250 638 20160208
9 0.28791 -0.00566 0.07513 -0.04043 1110.5398 641 20160208
9 -0.09845 -0.0041 0.01497 -0.02982 521.0665 644 20160208
9 -0.05967 0.02851 -0.02605 0.0095 241.7357 660 20160208
9 -0.12541 -0.1375 -0.12541 0 302.5041 664 20160208
9 -0.10217 -0.12833 -0.12592 0 276.6926 713 20160208
9 -0.08387 -0.10535 -0.07941 0 252.6871 735 20160208
9 -0.11585 -0.12682 -0.11976 0 276.6612 738 20160208
9 -0.08555 -0.12482 -0.10903 0 276.5939 751 20160208
9 -0.04773 0.02387 -0.02049 -0.21567 710.839 760 20160208
9 -0.28467 -0.11123 -0.19719 0 616.7473 789 20160208
9 -0.08415 -0.10525 -0.07955 0 252.6905 792 20160208
9 0.19854 0.04818 0.25132 0.06841 1215.7663 866 20160208
9 -0.0449 0.03282 -0.01872 -0.06279 244.4715 869 20160208
10 -0.29009 -0.12064 -0.21296 0 621.7168 3 20160208
10 -0.04543 0.03661 -0.01844 -0.06044 247.521 16 20160208
10 0.19851 0.0481 0.25151 0.06917 1198.7552 19 20160208
10 -0.28994 -0.12082 -0.21253 0 621.7089 22 20160208
10 -0.07996 -0.10143 -0.07597 0 242.7311 43 20160208
10 -0.28933 -0.11994 -0.21011 0 621.7023 90 20160208
10 -0.07804 0.0266 -0.03612 -0.13064 467.1996 107 20160208
10 -1 0 0 0 4500 108 20160208
10 0.09845 0.0041 -0.01495 0.03015 339.93 125 20160208
10 -0.28868 -0.11759 -0.20686 0 621.7168 173 20160208
10 0 0 0 -1 4250 175 20160208
10 0.03282 -0.00987 0.01613 0.11488 283.4925 180 20160208
10 -0.10971 -0.122 -0.11415 0 266.7015 184 20160208
10 0.26207 -0.00852 0.10556 -0.07611 1163.5351 206 20160208
10 -0.09741 -0.12356 -0.12064 0 266.7352 215 20160208
10 -0.09787 -0.12363 -0.12097 0 266.7371 227 20160208
10 -0.28937 -0.11843 -0.20951 0 621.7265 238 20160208
10 -0.07549 0.02417 -0.03524 0.26582 729.1776 240 20160208
10 -0.10985 -0.12571 -0.12892 0 275.775 274 20160208
10 -0.08855 -0.11663 -0.08855 0 266.5529 275 20160208
10 -0.10913 -0.12421 -0.12421 0 266.7579 300 20160208
10 0 0 1 0 5701 302 20160208
10 0.28791 -0.00567 0.07531 -0.04042 1087.5377 311 20160208
10 -0.08142 -0.12018 -0.10439 0 266.6403 327 20160208
10 0 -1 0 0 4400 353 20160208
10 0.02095 0.07977 0.01413 0.07432 275.7109 384 20160208
10 -0.11874 -0.13177 -0.11874 0 290.552 396 20160208
10 0.02077 0.00471 -0.10186 0.07374 670.3754 459 20160208
10 -0.0802 -0.10134 -0.07609 0 242.7341 508 20160208
10 0.15718 -0.00909 0.08163 -0.1267 1127.2689 551 20160208
10 -0.08177 -0.11705 -0.09009 0 266.5599 577 20160208
10 -0.10337 -0.12429 -0.12429 0 266.7571 608 20160208
10 -0.09845 -0.0041 0.01495 -0.03015 520.07 683 20160208
10 0 0 -1 0 5101 727 20160208
10 -0.11384 -0.12545 -0.10923 0 290.5833 816 20160208
10 0.02481 -0.01051 0.07129 0.00928 434.9841 850 20160208
10 -0.04774 0.02386 -0.02057 -0.20854 732.7683 857 20160208
10 -0.05967 0.0285 -0.02613 0.00563 236.775 879 20160208
11 0 0 1 0 5701 7 20160208
11 -0.10843 -0.11912 -0.13031 0 275.9207 14 20160208
11 -0.10845 -0.1191 -0.13031 0 275.9211 26 20160208
11 -0.11203 -0.12417 -0.12417 0 266.7583 52 20160208
11 -0.08142 -0.12018 -0.10437 0 266.6401 58 20160208
11 -0.08039 -0.10154 -0.07624 0 243.7316 68 20160208
11 -0.05967 0.0285 -0.02621 0.00563 215.7758 87 20160208
11 -0.28966 -0.12008 -0.21142 0 621.7126 113 20160208
11 -0.1136 -0.12518 -0.10897 0 290.5861 149 20160208
11 0.19851 0.04809 0.25193 0.06917 1135.7508 158 20160208
11 0.05205 0.00264 0.02675 0.13834 305.4019 168 20160208
11 -0.04491 0.03281 -0.01887 -0.0645 247.4899 208 20160208
11 0.26207 -0.00853 0.10578 -0.07612 1169.5328 291 20160208
11 -0.10927 -0.12094 -0.10927 0 266.6739 307 20160208
11 0.28791 -0.00567 0.07546 -0.04042 1094.5362 345 20160208
11 0.02077 0.00472 -0.10209 0.07374 664.3779 348 20160208
11 0 -1 0 0 4400 357 20160208
11 -0.07549 0.02417 -0.03533 0.26582 729.1785 402 20160208
11 -0.10825 -0.11933 -0.13027 0 275.9161 409 20160208
11 -0.08177 -0.11705 -0.09008 0 266.5598 411 20160208
11 -0.09845 -0.0041 0.01497 -0.03015 503.0698 435 20160208
11 -0.28948 -0.11983 -0.21071 0 621.7105 441 20160208
11 -0.04543 0.03661 -0.01851 -0.06044 247.5217 454 20160208
11 -0.08012 -0.10163 -0.0761 0 243.7284 470 20160208
11 -0.28949 -0.11937 -0.21053 0 621.7179 532 20160208
11 -0.04774 0.02386 -0.02064 -0.20854 677.769 538 20160208
11 -0.08853 -0.11663 -0.08853 0 266.5527 583 20160208
11 -1 0 0 0 4500 584 20160208
11 -0.28971 -0.12004 -0.21158 0 621.715 587 20160208
11 -0.09741 -0.12356 -0.12063 0 266.7351 605 20160208
11 0.09845 0.0041 -0.01497 0.03015 357.9302 648 20160208
11 -0.03541 -0.0099 -0.01096 -0.06383 165.5499 709 20160208
11 0.02095 0.07978 0.01412 0.07433 234.7111 711 20160208
11 -0.28928 -0.11912 -0.20972 0 621.7148 768 20160208
11 0 0 -1 0 5101 772 20160208
11 -0.1104 -0.12209 -0.11459 0 266.7041 795 20160208
11 0.03282 -0.00988 0.01616 0.11488 283.492 802 20160208
11 -0.10135 -0.12433 -0.12433 0 266.7567 812 20160208
12 0 0 1 0 5701 10 20160208
12 -0.11315 -0.11905 -0.13779 0 288.9969 72 20160208
12 -0.28811 -0.12064 -0.21479 0 614.7351 109 20160208
12 -0.28589 -0.11749 -0.20595 0 614.7097 137 20160208
12 0.26208 -0.00853 0.10597 -0.07545 1176.5242 226 20160208
12 -0.05967 0.0285 -0.02627 0.00986 210.7341 232 20160208
12 0.05205 0.00264 0.02679 0.14017 309.3832 233 20160208
12 -0.10925 -0.13459 -0.13459 0 288.6541 234 20160208
12 -0.12745 -0.13871 -0.12745 0 304.5003 241 20160208
12 -0.08644 -0.1223 -0.09473 0 278.5013 248 20160208
12 -0.28608 -0.11242 -0.20417 0 614.7933 264 20160208
12 -0.08625 -0.1256 -0.10977 0 278.5857 292 20160208
12 0.28791 -0.00567 0.0756 -0.04043 1099.5349 294 20160208
12 -0.12439 -0.13437 -0.13437 0 288.6563 297 20160208
12 0.19852 0.04809 0.2523 0.06828 1208.756 303 20160208
12 -0.04543 0.03661 -0.01857 -0.0582 243.4999 313 20160208
12 -0.08525 -0.11144 -0.08525 0 254.6237 333 20160208
12 -0.08625 -0.1256 -0.10976 0 278.5856 337 20160208
12 -0.11297 -0.11925 -0.13775 0 288.9925 359 20160208
12 -0.28676 -0.1197 -0.20988 0 614.7048 361 20160208
12 -0.12015 -0.13106 -0.11481 0 304.5269 373 20160208
12 -0.28864 -0.11994 -0.21619 0 614.7631 391 20160208
12 0.03301 -0.00998 0.01626 0.11891 292.4487 438 20160208
12 -0.0848 -0.10591 -0.08007 0 254.6825 450 20160208
12 -0.28374 -0.10955 -0.19509 0 614.7599 453 20160208
12 -0.0755 0.02417 -0.03541 0.25017 695.3358 465 20160208
12 -0.03541 -0.00991 -0.01103 -0.06407 141.5528 481 20160208
12 -0.08452 -0.10599 -0.07992 0 254.6794 496 20160208
12 -0.09845 -0.0041 0.01499 -0.02976 522.0657 517 20160208
12 -0.11317 -0.11903 -0.13779 0 288.9973 525 20160208
12 0 0 -1 0 5101 544 20160208
12 -0.05265 0.03471 -0.02241 -0.09258 316.8441 557 20160208
12 0 -1 0 0 4400 572 20160208
12 -1 0 0 0 4500 653 20160208
12 0.09845 0.0041 -0.01499 0.02976 339.9343 686 20160208
12 -0.11813 -0.12781 -0.12154 0 278.6592 847 20160208
12 0.02077 0.00472 -0.10228 0.07252 671.392 848 20160208
12 -0.04774 0.02386 -0.02069 -0.21685 608.8526 861 20160208
13 -0.09845 -0.0041 0.01502 -0.0294 510.0618 27 20160208
13 0.09845 0.0041 -0.01502 0.0294 351.9382 30 20160208
13 -0.09962 -0.10283 -0.12141 0 254.1575 33 20160208
13 0 -1 0 0 4400 34 20160208
13 0.28792 -0.00567 0.07585 -0.04042 1121.5323 55 20160208
13 0.19857 0.0481 0.25294 0.06747 1197.7579 79 20160208
13 -0.12634 -0.13481 -0.13481 0 289.6519 85 20160208
13 -0.28391 -0.1133 -0.20496 0 608.7836 112 20160208
13 -0.0755 0.02417 -0.03555 0.23844 670.4545 118 20160208
13 -0.2834 -0.11269 -0.203 0 608.7762 143 20160208
13 -0.04543 0.03661 -0.01868 -0.05577 238.4767 219 20160208
13 0 0 -1 0 5101 229 20160208
13 -0.05968 0.0285 -0.02639 0.01384 244.6955 230 20160208
13 -0.09947 -0.103 -0.12137 0 254.1537 239 20160208
13 -0.08914 -0.11066 -0.08394 0 266.6262 253 20160208
13 -0.10979 -0.13505 -0.13505 0 289.6495 277 20160208
13 0.05205 0.00264 0.02685 0.14168 313.3675 295 20160208
13 -0.05265 0.03471 -0.02253 -0.09138 313.8333 388 20160208
13 -1 0 0 0 4500 429 20160208
13 0.02031 -0.00469 0.01088 0.12605 289.5369 444 20160208
13 0.03301 -0.00998 0.01632 0.12216 299.4156 483 20160208
13 -0.10571 -0.11425 -0.10064 0 266.7214 495 20160208
13 -0.04774 0.02386 -0.0208 -0.22492 584.9344 497 20160208
13 -0.08942 -0.11056 -0.08409 0 266.6297 520 20160208
13 -0.08996 -0.1168 -0.08996 0 266.5636 548 20160208
13 -0.03542 -0.00991 -0.01116 -0.06424 141.5558 561 20160208
13 -0.09964 -0.10281 -0.12141 0 254.1579 616 20160208
13 -0.28444 -0.11489 -0.20749 0 608.7771 640 20160208
13 0.02076 0.00471 -0.10268 0.07141 667.4069 649 20160208
13 -0.28388 -0.11438 -0.20537 0 608.7661 668 20160208
13 0 0 1 0 5701 675 20160208
13 0.26209 -0.00852 0.10634 -0.07483 1191.5145 692 20160208
13 -0.12462 -0.13325 -0.12762 0 289.6112 716 20160208
13 -0.12292 -0.13224 -0.12292 0 289.5844 728 20160208
13 -0.28432 -0.115 -0.20713 0 608.7713 780 20160208
13 -0.09095 -0.13087 -0.11501 0 289.5327 824 20160208
13 -0.10886 -0.15245 -0.11876 0 347.1386 865 20160208
14 -0.11121 -0.14156 -0.14156 0 303.5844 25 20160208
14 0.09845 0.0041 -0.01492 0.02899 345.9413 32 20160208
14 -0.12552 -0.12858 -0.1526 0 318.9544 50 20160208
14 -0.11641 -0.05814 -0.09881 0 242.8253 59 20160208
14 0.26208 -0.00853 0.10614 -0.07412 1182.5092 96 20160208
14 -0.07981 -0.09276 -0.05648 0 279.7096 101 20160208
14 0 -1 0 0 4400 120 20160208
14 -0.14112 -0.14112 -0.14112 0 303.5888 162 20160208
14 -0.03541 -0.00991 -0.01114 -0.06443 141.5575 182 20160208
14 0 0 1 0 5701 199 20160208
14 0.18607 0.25827 0.21257 0 592.0397 220 20160208
14 0.18594 0.25796 0.21335 0 592.0257 250 20160208
14 -0.13026 -0.13886 -0.13026 0 303.5254 284 20160208
14 -0.09462 -0.11577 -0.08862 0 279.5708 312 20160208
14 0.28791 -0.00567 0.07582 -0.04042 1109.5326 325 20160208
14 0.20219 0.08774 0.19826 0.14138 619.3584 342 20160208
14 -0.12572 -0.12836 -0.15264 0 318.9592 364 20160208
14 0.18712 0.25835 0.21367 0 592.0303 371 20160208
14 0.19852 0.04808 0.25281 0.06649 1278.7686 377 20160208
14 -0.04948 -0.12245 -0.0511 0 304.062 419 20160208
14 -0.099 -0.08364 -0.06427 0 279.9699 507 20160208
14 0.18686 0.25817 0.21386 0 592.0248 547 20160208
14 -1 0 0 0 4500 588 20160208
14 -0.09597 -0.13947 -0.13123 0 303.5229 594 20160208
14 -0.03588 -0.12227 -0.04959 0 304.0505 623 20160208
14 -0.09845 -0.0041 0.01492 -0.02899 515.0587 663 20160208
14 -0.05338 -0.1229 -0.05338 0 304.0758 732 20160208
14 -0.12122 -0.14849 -0.14849 0 318.5151 736 20160208
14 -0.04543 0.03661 -0.01866 -0.05291 232.4479 767 20160208
14 0 0 -1 0 5101 782 20160208
14 -0.0586 -0.13302 -0.09983 0 304.3379 800 20160208
14 -0.09903 -0.08362 -0.06428 0 279.9704 804 20160208
14 -0.14003 -0.14821 -0.14821 0 318.5179 828 20160208
14 -0.11822 -0.08952 -0.11822 0 244.3918 834 20160208
14 -0.07549 0.02417 -0.03554 0.22634 643.5754 855 20160208
14 -0.16084 0.00893 -0.08268 0.12017 636.8037 860 20160208
14 -0.12455 -0.09564 -0.09564 0 280.0436 871 20160208
15 -0.12377 -0.13382 -0.12704 0 291.594 40 20160208
15 0.28791 -0.00603 0.07579 -0.04042 1131.5257 49 20160208
15 0 0 -1 0 5101 56 20160208
15 -0.11078 -0.13591 -0.13591 0 291.6409 67 20160208
15 -0.10578 -0.11468 -0.10066 0 267.713 83 20160208
15 -0.11902 -0.1242 -0.1444 0 302.96 100 20160208
15 -0.09 -0.11729 -0.09 0 267.5542 145 20160208
15 -0.07549 0.02454 -0.03552 0.23844 670.4616 221 20160208
15 -0.03541 -0.01155 -0.01112 -0.06425 138.5227 245 20160208
15 0.05205 7e-05 0.02684 0.14167 320.3163 260 20160208
15 0 -1 0 0 4400 267 20160208
15 -0.10909 -0.15332 -0.11902 0 349.1238 383 20160208
15 -0.16084 0.00931 -0.08264 0.12318 613.7808 414 20160208
15 -0.0911 -0.13162 -0.11528 0 291.5204 430 20160208
15 -0.12244 -0.13283 -0.12244 0 291.5678 535 20160208
15 -0.05967 0.02904 -0.02634 0.01383 276.7059 552 20160208
15 -1 0 0 0 4500 592 20160208
15 -0.09845 -0.00425 0.01492 -0.0294 521.0598 610 20160208
15 -0.08917 -0.11107 -0.08391 0 267.6177 612 20160208
15 -0.0894 -0.11097 -0.08401 0 267.6207 621 20160208
15 0.26208 -0.00903 0.1061 -0.07482 1212.5066 646 20160208
15 0.02036 -0.0052 0.0109 0.12627 291.5243 702 20160208
15 0.09845 0.00425 -0.01492 0.0294 339.9402 719 20160208
15 -0.12594 -0.13569 -0.13569 0 291.6431 729 20160208
15 0.19852 0.0479 0.25276 0.06746 1243.7558 733 20160208
15 0 0 1 0 5701 740 20160208
15 -0.08943 -0.11098 -0.08404 0 267.6208 766 20160208
15 -0.04543 0.03533 -0.01864 -0.05578 235.4508 776 20160208
15 -0.11883 -0.12441 -0.14435 0 302.9553 797 20160208
15 -0.04774 0.02365 -0.02077 -0.22493 616.93 851 20160208
16 -1 0 0 0 4500 36 20160208
16 -0.04782 0.02368 -0.02082 -0.22946 633.9764 89 20160208
16 -0.0527 0.03394 -0.02256 -0.091 317.8144 134 20160208
16 -0.05972 0.02907 -0.02641 0.01546 273.6909 139 20160208
16 -0.10832 -0.11684 -0.10281 0 273.6913 140 20160208
16 0 0 1 0 5701 160 20160208
16 -0.12481 -0.1351 -0.12481 0 296.5461 170 20160208
16 0.20216 0.08814 0.19852 0.14177 621.3599 185 20160208
16 -0.2827 -0.11259 -0.20515 0 605.7997 205 20160208
16 0.02055 -0.00822 0.01024 0.09437 230.7895 223 20160208
16 -0.09224 -0.11984 -0.09224 0 273.5256 252 20160208
16 0.02089 0.08163 0.01411 0.07848 336.7067 270 20160208
16 -0.12218 -0.12784 -0.14722 0 308.9154 283 20160208
16 -0.09161 -0.11307 -0.08584 0 273.597 324 20160208
16 0.28794 -0.00606 0.07594 -0.04035 1163.5229 326 20160208
16 -0.28223 -0.11161 -0.20314 0 605.7992 360 20160208
16 0.19853 0.04785 0.25308 0.06703 1225.7559 386 20160208
16 -0.03548 -0.01149 -0.01118 -0.06459 212.5279 400 20160208
16 0 -1 0 0 4400 418 20160208
16 -0.04496 0.03208 -0.01905 -0.05949 235.427 489 20160208
16 -0.09135 -0.11318 -0.08571 0 273.5935 491 20160208
16 -0.04549 0.03537 -0.0187 -0.05477 233.4421 493 20160208
16 0.26211 -0.00907 0.10638 -0.07438 1258.4986 565 20160208
16 -0.13342 -0.14369 -0.14369 0 308.5631 574 20160208
16 0.09844 0.00426 -0.01497 0.02917 329.9432 578 20160208
16 -0.11152 -0.16012 -0.14058 0 355.2034 622 20160208
16 0 0 -1 0 5101 629 20160208
16 -0.11153 -0.1559 -0.12133 0 355.0953 707 20160208
16 -0.09844 -0.00426 0.01497 -0.02917 531.0568 730 20160208
16 -0.07554 0.02457 -0.0356 0.22786 646.5688 775 20160208
16 -0.28246 -0.11182 -0.20399 0 605.8035 821 20160208
16 -0.12198 -0.12806 -0.14718 0 308.9106 835 20160208
16 -0.11793 -0.14391 -0.14391 0 308.5609 842 20160208
16 0.052 7e-05 0.02689 0.1424 321.3085 853 20160208
17 -0.11152 -0.16012 -0.14057 0 355.2033 37 20160208
17 -0.12285 -0.13077 -0.14658 0 308.8504 141 20160208
17 -0.04549 0.03536 -0.01873 -0.05478 233.4423 179 20160208
17 -0.28207 -0.10888 -0.20138 0 605.8362 225 20160208
17 -0.28204 -0.11268 -0.20307 0 605.7771 268 20160208
17 0 0 -1 0 5101 269 20160208
17 0.02089 0.08163 0.01411 0.07848 241.7067 304 20160208
17 0 -1 0 0 4400 387 20160208
17 -0.10832 -0.11684 -0.1028 0 273.6912 425 20160208
17 -0.12282 -0.13079 -0.14658 0 308.85 448 20160208
17 -0.12553 -0.13525 -0.12553 0 296.5503 456 20160208
17 0.19853 0.04785 0.25304 0.06703 1260.7563 464 20160208
17 -0.09135 -0.11318 -0.0857 0 273.5934 474 20160208
17 0.09844 0.00426 -0.01503 0.02917 324.9438 475 20160208
17 -0.28348 -0.11471 -0.20878 0 605.7936 490 20160208
17 -0.05972 0.02907 -0.02645 0.01546 269.6913 501 20160208
17 0.03296 -0.01054 0.01636 0.12376 304.388 503 20160208
17 -0.28372 -0.11411 -0.2093 0 605.8108 575 20160208
17 -1 0 0 0 4500 598 20160208
17 -0.11839 -0.1439 -0.1439 0 308.561 617 20160208
17 -0.09161 -0.11307 -0.08583 0 273.5969 628 20160208
17 0.26211 -0.00907 0.10661 -0.07438 1291.4963 634 20160208
17 -0.09844 -0.00426 0.01503 -0.02917 537.0562 651 20160208
17 -0.11153 -0.1559 -0.12132 0 355.0952 666 20160208
17 -0.04496 0.03207 -0.01907 -0.05949 235.427 674 20160208
17 -0.04782 0.02368 -0.02084 -0.22946 646.9766 739 20160208
17 0 0 1 0 5913 741 20160208
17 -0.12264 -0.131 -0.14653 0 308.8453 747 20160208
17 -0.12685 -0.13615 -0.1297 0 296.574 762 20160208
17 -0.07554 0.02456 -0.03564 0.22786 646.569 764 20160208
17 -0.13353 -0.14368 -0.14368 0 308.5632 769 20160208
17 0.28794 -0.00606 0.076 -0.04035 1180.5223 786 20160208
17 -0.09224 -0.11985 -0.09224 0 273.5254 787 20160208
17 0.20216 0.08814 0.19855 0.14177 626.3596 790 20160208
17 -0.28259 -0.1139 -0.20546 0 605.7766 862 20160208
17 -0.28062 -0.10767 -0.19601 0 605.8067 882 20160208
18 -0.11103 -0.12094 -0.11103 0 265.6915 12 20160208
18 -0.28462 -0.11562 -0.20886 0 608.7762 15 20160208
18 -0.2836 -0.11143 -0.20348 0 608.8062 17 20160208
18 -1 0 0 0 4500 61 20160208
18 -0.08905 -0.11637 -0.08905 0 265.5631 63 20160208
18 0 -1 0 0 4400 135 20160208
18 -0.28355 -0.11411 -0.20459 0 608.7637 171 20160208
18 0.28786 -0.00595 0.07571 -0.04044 1138.5283 186 20160208
18 0.19817 0.04828 0.25262 0.06739 1257.7655 195 20160208
18 -0.04518 0.03482 -0.01847 -0.05628 235.4439 237 20160208
18 -0.07555 0.0245 -0.0355 0.23736 668.4714 244 20160208
18 -0.04796 0.02365 -0.02079 -0.22391 656.92 276 20160208
18 0.09845 0.00422 -0.01491 0.02939 332.9396 286 20160208
18 0.03306 -0.01061 0.01636 0.12179 300.4063 328 20160208
18 -0.28396 -0.11509 -0.20643 0 608.7625 413 20160208
18 0.02079 0.0817 0.01408 0.07709 251.7223 428 20160208
18 -0.08824 -0.11027 -0.08307 0 265.6253 439 20160208
18 -0.09845 -0.00422 0.01491 -0.02939 528.0604 447 20160208
18 -0.09009 -0.13066 -0.11416 0 289.5284 452 20160208
18 -0.08849 -0.11016 -0.08318 0 265.6286 509 20160208
18 -0.12222 -0.13278 -0.12553 0 289.5997 566 20160208
18 -0.10801 -0.15229 -0.11794 0 347.1336 571 20160208
18 0 0 -1 0 5101 609 20160208
18 -0.28246 -0.11023 -0.19915 0 608.7869 642 20160208
18 -0.28483 -0.11522 -0.20936 0 608.7892 654 20160208
18 -0.10471 -0.11383 -0.09967 0 265.7201 676 20160208
18 -0.12662 -0.13954 -0.13954 0 299.6046 680 20160208
18 0 0 1 0 5763 720 20160208
18 -0.11547 -0.1397 -0.1397 0 299.603 725 20160208
18 0.262 -0.00891 0.10602 -0.07482 1230.5098 759 20160208
18 -0.11979 -0.13334 -0.14096 0 299.7428 791 20160208
18 -0.12001 -0.13311 -0.14101 0 299.7479 799 20160208
18 -0.10749 -0.13433 -0.13184 0 289.6318 856 20160208
19 -0.13085 -0.13867 -0.13085 0 302.5351 21 20160208
19 -0.10769 -0.08563 -0.08563 0 241.1437 35 20160208
19 -0.09212 -0.11729 -0.12469 0 264.9011 64 20160208
19 -0.13345 -0.14083 -0.14083 0 302.5917 65 20160208
19 -0.14072 -0.14072 -0.14072 0 302.5928 93 20160208
19 -0.30237 -0.1036 -0.1893 0 664.821 114 20160208
19 -0.09317 -0.11518 -0.08735 0 278.5699 128 20160208
19 -0.05705 -0.10932 -0.05266 0 279.3402 163 20160208
19 -0.123 -0.0579 -0.123 0 241.072 167 20160208
19 -0.06107 -0.12419 -0.06107 0 303.1269 181 20160208
19 0.1841 0.09448 0.17956 0.13018 486.7922 190 20160208
19 0.262 -0.0089 0.10603 -0.0741 1269.5027 197 20160208
19 -0.05702 -0.10934 -0.05265 0 279.3397 198 20160208
19 -0.09845 -0.00422 0.01494 -0.02897 545.0559 200 20160208
